"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"6/22/2023","6/22/2023","6/23/2023","TSLA","TSLA 6/23/2023 Put $260.00","STC","2","$8.70","$1,739.97"
"6/21/2023","6/21/2023","6/22/2023","NFLX","NFLX 6/23/2023 Put $420.00","BTO","3","$2.21","($663.00)"
"6/21/2023","6/21/2023","6/22/2023","META","META 6/23/2023 Put $272.50","BTO","5","$0.96","($480.00)"
"6/21/2023","6/21/2023","6/22/2023","TSLA","TSLA 6/23/2023 Put $260.00","BTO","2","$3.35","($670.00)"
"6/21/2023","6/21/2023","6/22/2023","AAPL","AAPL 6/23/2023 Put $182.50","STC","4","$0.75","$299.98"
"6/21/2023","6/21/2023","6/23/2023","CCL","Carnival
CUSIP: 143658300","Sell","100","$15.84","$1,583.47"
"6/21/2023","6/21/2023","6/22/2023","AAPL","AAPL 6/23/2023 Put $182.50","BTO","4","$0.67","($268.00)"
"6/21/2023","6/21/2023","6/22/2023","NVDA","NVDA 6/23/2023 Put $420.00","STC","1","$4.64","$463.98"
"6/21/2023","6/21/2023","6/22/2023","TSLA","TSLA 6/23/2023 Put $265.00","STC","4","$4.30","$1,719.97"
"6/20/2023","6/20/2023","6/21/2023","NVDA","NVDA 6/23/2023 Put $420.00","BTO","1","$2.15","($215.00)"
"6/20/2023","6/20/2023","6/21/2023","TSLA","TSLA 6/23/2023 Put $265.00","BTO","2","$3.90","($780.00)"
"6/20/2023","6/20/2023","6/21/2023","TSLA","TSLA 6/23/2023 Put $265.00","BTO","2","$3.90","($780.00)"
"6/20/2023","6/20/2023","6/21/2023","TSLA","TSLA 6/23/2023 Call $265.00","STC","1","$8.65","$864.98"
"6/20/2023","6/20/2023","6/21/2023","TSLA","TSLA 6/23/2023 Call $265.00","BTO","1","$6.60","($660.00)"
"6/16/2023","6/16/2023","6/20/2023","MSFT","Option Expiration for MSFT 6/16/2023 Put $302.50","OEXP","1S","",""
"6/16/2023","6/16/2023","6/20/2023","NVDA","Option Expiration for NVDA 6/16/2023 Call $440.00","OEXP","1S","",""
"6/16/2023","6/16/2023","6/20/2023","CCL","CCL 6/16/2023 Call $14.50","OEXCS","1S","",""
"6/16/2023","6/16/2023","6/21/2023","CCL","Carnival
CUSIP: 143658300
1 CCL Option Exercised","Buy","100","$14.50","($1,450.00)"
"6/16/2023","6/16/2023","6/20/2023","NVDA","Option Expiration for NVDA 6/16/2023 Put $405.00","OEXP","1S","",""
"6/16/2023","6/16/2023","6/20/2023","AAPL","Option Expiration for AAPL 6/16/2023 Put $180.00","OEXP","4S","",""
"6/16/2023","6/16/2023","6/20/2023","CCL","CCL 6/16/2023 Call $14.50","STC","1","$1.27","$126.98"
"6/16/2023","6/16/2023","6/20/2023","CCL","CCL 6/16/2023 Call $14.50","STC","1","$1.28","$127.98"
"6/16/2023","6/16/2023","6/20/2023","CCL","CCL 6/16/2023 Call $14.50","STC","2","$1.28","$255.98"
"6/16/2023","6/16/2023","6/20/2023","AMZN","AMZN 6/16/2023 Call $125.00","STC","1","$1.35","$134.98"
"6/16/2023","6/16/2023","6/20/2023","AMZN","AMZN 6/16/2023 Call $125.00","STC","1","$1.35","$134.98"
"6/16/2023","6/16/2023","6/20/2023","TSLA","TSLA 6/16/2023 Call $257.50","STC","1","$2.95","$294.98"
"6/16/2023","6/16/2023","6/20/2023","ORCL","ORCL 6/16/2023 Call $124.00","STC","3","$1.71","$512.98"
"6/16/2023","6/16/2023","6/20/2023","TSLA","TSLA 6/16/2023 Call $260.00","STC","3","$0.73","$218.98"
"6/16/2023","6/16/2023","6/20/2023","META","META 6/16/2023 Call $285.00","STC","6","$0.11","$65.98"
"6/16/2023","6/16/2023","6/21/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","1","$262.33","($262.33)"
"6/16/2023","6/16/2023","6/20/2023","RIVN","RIVN 6/16/2023 Call $12.50","STC","1","$2.62","$261.98"
"6/16/2023","6/16/2023","6/20/2023","UBER","UBER 6/16/2023 Put $39.50","STC","1","$0.01","$0.98"
"6/16/2023","6/16/2023","6/20/2023","NKE","NKE 6/16/2023 Call $113.00","STC","1","$1.42","$141.98"
"6/16/2023","6/16/2023","6/20/2023","UBER","UBER 6/16/2023 Call $41.00","STC","1","$2.34","$233.98"
"6/16/2023","6/16/2023","6/20/2023","TSLA","TSLA 6/16/2023 Call $267.50","STC","1","$0.17","$16.98"
"6/15/2023","6/15/2023","6/15/2023","MCRI","Cash Div: R/D 2023-06-01 P/D 2023-06-15 - 5 shares at 0.3","CDIV","","","$1.50"
"6/15/2023","6/15/2023","6/16/2023","META","META 6/16/2023 Call $285.00","BTO","6","$1.70","($1,020.00)"
"6/15/2023","6/15/2023","6/16/2023","NVDA","NVDA 6/16/2023 Call $440.00","BTO","1","$2.27","($227.00)"
"6/15/2023","6/15/2023","6/16/2023","ORCL","ORCL 6/16/2023 Call $124.00","BTO","3","$1.92","($576.00)"
"6/15/2023","6/15/2023","6/16/2023","NKE","NKE 6/16/2023 Call $113.00","BTO","1","$0.62","($62.00)"
"6/15/2023","6/15/2023","6/16/2023","TSLA","TSLA 6/16/2023 Call $257.50","BTO","1","$1.68","($168.00)"
"6/14/2023","6/14/2023","6/15/2023","NVDA","NVDA 6/16/2023 Put $405.00","BTO","1","$2.25","($225.00)"
"6/14/2023","6/14/2023","6/14/2023","","Gold Fee","GOLD","","","($5.00)"
"6/14/2023","6/14/2023","6/14/2023","","Aggregated Margin Rate","MINT","","","($0.37)"
"6/13/2023","6/13/2023","6/14/2023","TSLA","TSLA 6/16/2023 Call $246.67","STC","1","$13.80","$1,379.97"
"6/13/2023","6/13/2023","6/14/2023","TSLA","TSLA 6/16/2023 Call $250.00","STC","1","$11.20","$1,119.98"
"6/13/2023","6/13/2023","6/14/2023","TSLA","TSLA 6/16/2023 Call $267.50","BTO","1","$2.63","($263.00)"
"6/13/2023","6/13/2023","6/14/2023","CCL","CCL 6/16/2023 Call $14.50","BTO","5","$0.87","($435.00)"
"6/13/2023","6/13/2023","6/14/2023","META","META 6/16/2023 Call $270.00","STC","1","$5.00","$499.98"
"6/13/2023","6/13/2023","6/14/2023","TSLA","TSLA 6/16/2023 Call $260.00","BTO","3","$5.70","($1,710.00)"
"6/12/2023","6/12/2023","6/13/2023","AMZN","AMZN 6/16/2023 Call $125.00","BTO","2","$2.78","($556.00)"
"6/12/2023","6/12/2023","6/13/2023","TSLA","TSLA 6/16/2023 Call $246.67","BTO","1","$8.30","($830.00)"
"6/12/2023","6/12/2023","6/13/2023","AAPL","AAPL 6/16/2023 Put $180.00","BTO","4","$0.69","($276.00)"
"6/12/2023","6/12/2023","6/13/2023","META","META 6/16/2023 Call $270.00","BTO","1","$3.55","($355.00)"
"6/12/2023","6/12/2023","6/13/2023","UBER","UBER 6/16/2023 Call $41.00","BTO","1","$0.89","($89.00)"
"6/12/2023","6/12/2023","6/13/2023","TSLA","TSLA 6/16/2023 Call $250.00","BTO","1","$6.60","($660.00)"
"6/9/2023","6/9/2023","6/12/2023","MRNA","Option Expiration for MRNA 6/9/2023 Put $122.00","OEXP","1S","",""
"6/9/2023","6/9/2023","6/12/2023","AAPL","Option Expiration for AAPL 6/9/2023 Put $180.00","OEXP","1S","",""
"6/9/2023","6/9/2023","6/12/2023","GOOG","Option Expiration for GOOG 6/9/2023 Call $126.00","OEXP","1S","",""
"6/9/2023","6/9/2023","6/12/2023","AMZN","Option Expiration for AMZN 6/9/2023 Call $126.00","OEXP","1S","",""
"6/9/2023","6/9/2023","6/9/2023","PFE","Cash Div: R/D 2023-05-12 P/D 2023-06-09 - 6 shares at 0.41","CDIV","","","$2.46"
"6/9/2023","6/9/2023","6/13/2023","","ACH Withdrawal","ACH","","","($2,000.00)"
"6/9/2023","6/9/2023","6/12/2023","PFE","PFE 6/9/2023 Call $37.00","STC","1","$2.00","$199.98"
"6/9/2023","6/9/2023","6/12/2023","MSFT","MSFT 6/9/2023 Put $317.50","STC","1","$0.01","$0.98"
"6/9/2023","6/9/2023","6/12/2023","MSFT","MSFT 6/16/2023 Put $302.50","BTO","1","$0.18","($18.00)"
"6/9/2023","6/9/2023","6/12/2023","TMUS","TMUS 6/9/2023 Call $131.00","STC","1","$0.80","$79.98"
"6/9/2023","6/9/2023","6/12/2023","RIVN","RIVN 6/16/2023 Call $12.50","BTO","1","$1.56","($156.00)"
"6/9/2023","6/9/2023","6/12/2023","RIVN","RIVN 6/9/2023 Call $12.50","STC","1","$1.38","$137.98"
"6/9/2023","6/9/2023","6/12/2023","MSFT","MSFT 6/9/2023 Put $325.00","STC","1","$0.01","$0.98"
"6/9/2023","6/9/2023","6/12/2023","TSLA","TSLA 6/9/2023 Put $245.00","STC","1","$1.27","$126.98"
"6/9/2023","6/9/2023","6/12/2023","TSLA","TSLA 6/9/2023 Put $242.50","STC","3","$0.15","$44.98"
"6/9/2023","6/9/2023","6/12/2023","AAPL","AAPL 6/9/2023 Put $182.50","STC","1","$1.04","$103.98"
"6/9/2023","6/9/2023","6/12/2023","GOOG","GOOG 6/9/2023 Put $124.00","STC","1","$0.75","$74.98"
"6/9/2023","6/9/2023","6/12/2023","TMUS","TMUS 6/9/2023 Call $131.00","BTO","1","$0.40","($40.00)"
"6/9/2023","6/9/2023","6/12/2023","UBER","UBER 6/16/2023 Put $39.50","BTO","1","$0.39","($39.00)"
"6/9/2023","6/9/2023","6/12/2023","AAPL","AAPL 6/9/2023 Put $180.00","BTO","1","$0.14","($14.00)"
"6/9/2023","6/9/2023","6/12/2023","MSFT","MSFT 6/9/2023 Put $325.00","BTO","1","$0.40","($40.00)"
"6/9/2023","6/9/2023","6/12/2023","TSLA","TSLA 6/9/2023 Put $242.50","BTO","3","$0.51","($153.00)"
"6/9/2023","6/9/2023","6/12/2023","TSLA","TSLA 6/9/2023 Put $245.00","BTO","1","$1.13","($113.00)"
"6/9/2023","6/9/2023","6/12/2023","TSLA","TSLA 6/9/2023 Call $235.00","STC","4","$15.10","$6,039.94"
"6/9/2023","6/9/2023","6/12/2023","TSLA","TSLA 6/9/2023 Call $235.00","STC","1","$15.00","$1,499.97"
"6/8/2023","6/8/2023","6/9/2023","TSLA","TSLA 6/9/2023 Call $235.00","BTO","5","$2.80","($1,400.00)"
"6/8/2023","6/8/2023","6/9/2023","TSLA","TSLA 6/9/2023 Call $235.00","STC","5","$2.66","$1,329.97"
"6/8/2023","6/8/2023","6/9/2023","TSLA","TSLA 6/9/2023 Call $235.00","BTO","5","$2.47","($1,235.00)"
"6/8/2023","6/8/2023","6/9/2023","AAPL","AAPL 6/9/2023 Put $182.50","BTO","1","$2.44","($244.00)"
"6/8/2023","6/8/2023","6/9/2023","NVDA","NVDA 6/9/2023 Call $380.00","STC","1","$8.20","$819.98"
"6/8/2023","6/8/2023","6/9/2023","MRNA","MRNA 6/9/2023 Put $122.00","BTO","1","$0.63","($63.00)"
"6/8/2023","6/8/2023","6/9/2023","TSLA","TSLA 6/9/2023 Call $210.00","STC","1","$22.00","$2,199.97"
"6/8/2023","6/8/2023","6/9/2023","TSLA","TSLA 6/9/2023 Call $217.50","STC","1","$14.40","$1,439.97"
"6/7/2023","6/7/2023","6/8/2023","AAPL","AAPL 6/9/2023 Put $177.50","STC","1","$1.25","$124.98"
"6/7/2023","6/7/2023","6/8/2023","GOOG","GOOG 6/9/2023 Put $124.00","BTO","1","$1.43","($143.00)"
"6/7/2023","6/7/2023","6/8/2023","PFE","PFE 6/9/2023 Call $37.00","BTO","1","$1.92","($192.00)"
"6/7/2023","6/7/2023","6/8/2023","RIVN","RIVN 6/9/2023 Call $12.50","BTO","1","$1.63","($163.00)"
"6/7/2023","6/7/2023","6/8/2023","MSFT","MSFT 6/9/2023 Put $317.50","BTO","1","$0.76","($76.00)"
"6/7/2023","6/7/2023","6/8/2023","NVDA","NVDA 6/9/2023 Call $380.00","BTO","1","$5.70","($570.00)"
"6/7/2023","6/7/2023","6/8/2023","TSLA","TSLA 6/9/2023 Call $210.00","BTO","1","$14.85","($1,485.00)"
"6/7/2023","6/7/2023","6/8/2023","TSLA","TSLA 6/9/2023 Call $217.50","BTO","1","$8.20","($820.00)"
"6/7/2023","6/7/2023","6/8/2023","AAPL","AAPL 6/9/2023 Put $177.50","BTO","1","$0.69","($69.00)"
"6/6/2023","6/6/2023","6/6/2023","JEPI","Cash Div: R/D 2023-06-02 P/D 2023-06-06 - 5 shares at 0.36541","CDIV","","","$1.83"
"6/6/2023","6/6/2023","6/7/2023","GOOG","GOOG 6/9/2023 Call $126.00","BTO","1","$2.70","($270.00)"
"6/6/2023","6/6/2023","6/7/2023","AMZN","AMZN 6/9/2023 Call $126.00","BTO","1","$1.21","($121.00)"
"6/6/2023","6/6/2023","6/8/2023","UBER","Uber
CUSIP: 90353T100","Sell","39","$40.21","$1,568.17"
"6/6/2023","6/6/2023","6/8/2023","UBER","Uber
CUSIP: 90353T100","Sell","60","$40.21","$2,412.57"
"6/5/2023","6/5/2023","6/6/2023","","ACH Withdrawal","ACH","","","($1,000.00)"
"6/2/2023","6/2/2023","6/5/2023","UBER","UBER 6/2/2023 Call $37.50","OEXCS","1S","",""
"6/2/2023","6/2/2023","6/6/2023","UBER","Uber
CUSIP: 90353T100
1 UBER Option Exercised","Buy","100","$37.50","($3,750.00)"
"6/2/2023","6/2/2023","6/5/2023","QCOM","QCOM 6/2/2023 Call $116.00","STC","1","$0.03","$2.98"
"6/2/2023","6/2/2023","6/5/2023","AMZN","AMZN 6/2/2023 Call $125.00","STC","1","$0.01","$0.98"
"6/2/2023","6/2/2023","6/5/2023","BIDU","BIDU 6/2/2023 Call $132.00","STC","1","$3.21","$320.98"
"6/2/2023","6/2/2023","6/5/2023","BIDU","BIDU 6/2/2023 Call $132.00","BTO","1","$3.00","($300.00)"
"6/2/2023","6/2/2023","6/5/2023","UBER","UBER 6/2/2023 Call $37.50","BTO","1","$2.22","($222.00)"
"6/2/2023","6/2/2023","6/5/2023","TM","TM 6/16/2023 Call $150.00","STC","1","$0.60","$59.98"
"6/2/2023","6/2/2023","6/5/2023","TSLA","TSLA 6/2/2023 Call $207.50","STC","1","$9.10","$909.98"
"6/1/2023","6/1/2023","6/1/2023","F","Cash Div: R/D 2023-04-26 P/D 2023-06-01 - 5 shares at 0.15","CDIV","","","$0.75"
"6/1/2023","6/1/2023","6/5/2023","","ACH Withdrawal","ACH","","","($2,000.00)"
"6/1/2023","6/1/2023","6/2/2023","SBUX","SBUX 6/2/2023 Call $95.00","STC","1","$3.15","$314.98"
"6/1/2023","6/1/2023","6/5/2023","GME","GameStop
CUSIP: 36467W109","Sell","9","$24.32","$218.90"
"6/1/2023","6/1/2023","6/2/2023","META","META 6/2/2023 Call $257.50","STC","1","$13.55","$1,354.97"
"6/1/2023","6/1/2023","6/2/2023","TSLA","TSLA 6/2/2023 Call $192.50","STC","1","$12.00","$1,199.98"
"5/31/2023","5/31/2023","5/31/2023","","Interest Payment","INT","","","$7.92"
"5/30/2023","5/30/2023","5/31/2023","META","META 6/2/2023 Call $257.50","BTO","1","$7.00","($700.00)"
"5/30/2023","5/30/2023","5/31/2023","QCOM","QCOM 6/2/2023 Call $116.00","BTO","1","$1.43","($143.00)"
"5/30/2023","5/30/2023","5/31/2023","SBUX","SBUX 6/2/2023 Call $95.00","BTO","1","$2.69","($269.00)"
"5/30/2023","5/30/2023","5/31/2023","TSLA","TSLA 6/2/2023 Call $192.50","BTO","1","$9.45","($945.00)"
"5/30/2023","5/30/2023","5/31/2023","AMZN","AMZN 6/2/2023 Call $125.00","BTO","1","$0.80","($80.00)"
"5/30/2023","5/30/2023","5/31/2023","TSLA","TSLA 6/2/2023 Call $207.50","BTO","1","$2.00","($200.00)"
"5/26/2023","5/26/2023","5/30/2023","NFLX","Option Expiration for NFLX 5/26/2023 Put $355.00","OEXP","1S","",""
"5/26/2023","5/26/2023","5/31/2023","DSEY","Diversey Holdings, Ltd
CUSIP: G28923103","Sell","50","$8.28","$414.06"
"5/26/2023","5/26/2023","5/30/2023","TSLA","TSLA 5/26/2023 Call $190.00","STC","1","$4.40","$439.98"
"5/26/2023","5/26/2023","5/26/2023","","Instant bank transfer - account ending in 1354","RTP","","","($300.42)"
"5/26/2023","5/26/2023","5/26/2023","","Instant bank transfer - withdrawal fee","RTP","","","($4.58)"
"5/26/2023","5/26/2023","5/30/2023","META","META 5/26/2023 Call $252.50","STC","1","$7.45","$744.98"
"5/26/2023","5/26/2023","5/30/2023","TSLA","TSLA 5/26/2023 Call $190.00","BTO","1","$6.60","($660.00)"
"5/26/2023","5/26/2023","5/30/2023","META","META 5/26/2023 Call $252.50","BTO","1","$6.60","($660.00)"
"5/26/2023","5/26/2023","5/30/2023","MSFT","MSFT 5/26/2023 Call $330.00","STC","1","$2.35","$234.98"
"5/26/2023","5/26/2023","5/30/2023","TSLA","TSLA 5/26/2023 Call $177.50","STC","1","$16.80","$1,679.97"
"5/26/2023","5/26/2023","5/30/2023","NFLX","NFLX 5/26/2023 Put $355.00","BTO","1","$0.69","($69.00)"
"5/25/2023","5/25/2023","5/26/2023","TSLA","TSLA 5/26/2023 Call $177.50","BTO","1","$6.85","($685.00)"
"5/25/2023","5/25/2023","5/26/2023","MSFT","MSFT 5/26/2023 Call $330.00","BTO","1","$0.69","($69.00)"
"5/25/2023","5/25/2023","5/25/2023","","Instant bank transfer - account ending in 1354","RTP","","","($1,500.15)"
"5/25/2023","5/25/2023","5/25/2023","","Instant bank transfer - withdrawal fee","RTP","","","($22.85)"
"5/25/2023","5/25/2023","5/26/2023","","ACH Withdrawal","ACH","","","($2,000.00)"
"5/25/2023","5/25/2023","5/26/2023","TM","TM 6/16/2023 Call $150.00","BTO","1","$0.19","($19.00)"
"5/25/2023","5/25/2023","5/26/2023","NVDA","NVDA 5/26/2023 Call $315.00","STC","1","$72.00","$7,199.93"
"5/25/2023","5/25/2023","5/30/2023","NVDA","NVIDIA
CUSIP: 67066G104","Sell","2","$385.10","$770.19"
"5/24/2023","5/24/2023","5/25/2023","NVDA","NVDA 5/26/2023 Call $315.00","BTO","1","$5.45","($545.00)"
"5/23/2023","5/23/2023","5/25/2023","NVDA","NVIDIA
CUSIP: 67066G104","Buy","2","$307.14","($614.28)"
"5/23/2023","5/23/2023","5/25/2023","TSLA","Tesla
CUSIP: 88160R101","Sell","3","$185.25","$555.74"
"5/19/2023","5/19/2023","5/22/2023","TSLA","TSLA 5/19/2023 Call $172.50","STC","1","$4.75","$474.98"
"5/18/2023","5/18/2023","5/18/2023","","Instant bank transfer - account ending in 1354","RTP","","","($2,009.40)"
"5/18/2023","5/18/2023","5/18/2023","","Instant bank transfer - withdrawal fee","RTP","","","($30.60)"
"5/15/2023","5/15/2023","5/16/2023","TSLA","TSLA 5/19/2023 Call $172.50","BTO","1","$2.33","($233.00)"
"5/15/2023","5/15/2023","5/15/2023","","Gold Fee","GOLD","","","($5.00)"
"5/10/2023","5/10/2023","5/10/2023","","Instant bank transfer - account ending in 1354","RTP","","","($492.50)"
"5/10/2023","5/10/2023","5/10/2023","","Instant bank transfer - withdrawal fee","RTP","","","($7.50)"
"5/4/2023","5/4/2023","5/4/2023","JEPI","Cash Div: R/D 2023-05-02 P/D 2023-05-04 - 5 shares at 0.42458","CDIV","","","$2.12"
"5/1/2023","5/1/2023","5/3/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","1","$161.18","($161.18)"
"5/1/2023","5/1/2023","5/1/2023","","Instant bank transfer - account ending in 1354","RTP","","","($3,644.50)"
"5/1/2023","5/1/2023","5/1/2023","","Instant bank transfer - withdrawal fee","RTP","","","($55.50)"
"4/28/2023","4/28/2023","4/28/2023","","Interest Payment","INT","","","$7.94"
"4/28/2023","4/28/2023","4/28/2023","","ACH Withdrawal","ACH","","","($1,500.00)"
"4/24/2023","4/24/2023","4/26/2023","JEPI","JPMorgan Equity Premium Income
CUSIP: 46641Q332","Buy","5","$55.15","($275.75)"
"4/20/2023","4/20/2023","4/24/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","2","$166.13","($332.26)"
"4/17/2023","4/17/2023","4/17/2023","","Gold Fee","GOLD","","","($5.00)"
"4/12/2023","4/12/2023","4/12/2023","","Instant bank transfer - account ending in 1354","RTP","","","($985.00)"
"4/12/2023","4/12/2023","4/12/2023","","Instant bank transfer - withdrawal fee","RTP","","","($15.00)"
"4/5/2023","4/5/2023","4/5/2023","","ACH Withdrawal","ACH","","","($1,000.00)"
"4/3/2023","4/3/2023","4/3/2023","FDX","Cash Div: R/D 2023-03-13 P/D 2023-04-03 - 0.4 shares at 1.15","CDIV","","","$0.46"
"3/31/2023","3/31/2023","3/31/2023","","Interest Payment","INT","","","$4.35"
"3/31/2023","3/31/2023","3/31/2023","","ACH Withdrawal","ACH","","","($1,500.00)"
"3/30/2023","3/30/2023","3/30/2023","GS","Cash Div: R/D 2023-03-02 P/D 2023-03-30 - 0.2 shares at 2.5","CDIV","","","$0.50"
"3/29/2023","3/29/2023","3/29/2023","","ACH Withdrawal","ACH","","","($1,500.00)"
"3/23/2023","3/23/2023","3/23/2023","","ACH Withdrawal","ACH","","","($1,000.00)"
"3/21/2023","3/21/2023","3/21/2023","","ACH Withdrawal","ACH","","","($2,000.00)"
"3/16/2023","3/16/2023","3/16/2023","","Instant bank transfer - account ending in 1354","RTP","","","($1,000.76)"
"3/16/2023","3/16/2023","3/16/2023","","Instant bank transfer - withdrawal fee","RTP","","","($15.24)"
"3/16/2023","3/16/2023","3/20/2023","TSLA","Tesla
CUSIP: 88160R101","Sell","1","$180.43","$180.43"
"3/16/2023","3/16/2023","3/20/2023","MAXN","Maxeon Solar Technologies
CUSIP: Y58473102","Sell","1","$24.99","$24.99"
"3/16/2023","3/16/2023","3/20/2023","BIVI","BioVie
CUSIP: 09074F207","Sell","2","$9.92","$19.84"
"3/16/2023","3/16/2023","3/20/2023","SONY","Sony
CUSIP: 835699307","Sell","2","$84.51","$169.02"
"3/16/2023","3/16/2023","3/20/2023","FDX","FedEx
CUSIP: 31428X106","Sell","0.4","$196.15","$78.46"
"3/16/2023","3/16/2023","3/16/2023","","Gold Fee","GOLD","","","($5.00)"
"3/16/2023","3/16/2023","3/16/2023","","Aggregated Margin Rate","MINT","","","($0.75)"
"3/15/2023","3/15/2023","3/15/2023","MCRI","Cash Div: R/D 2023-03-01 P/D 2023-03-15 - 5 shares at 5","CDIV","","","$25.00"
"3/14/2023","3/14/2023","3/16/2023","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363","Sell","1","$358.88","$358.88"
"3/9/2023","3/9/2023","3/13/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","1","$171.90","($171.90)"
"3/8/2023","3/8/2023","3/10/2023","DSEY","Diversey Holdings, Ltd
CUSIP: G28923103","Buy","50","$8.17","($408.40)"
"3/8/2023","3/8/2023","3/10/2023","MAXN","Maxeon Solar Technologies
CUSIP: Y58473102","Buy","2","$25.74","($51.48)"
"3/6/2023","3/6/2023","3/8/2023","TSLA","Tesla
CUSIP: 88160R101","Sell","5","$194.51","$972.56"
"3/3/2023","3/3/2023","3/3/2023","PFE","Cash Div: R/D 2023-01-27 P/D 2023-03-03 - 1 shares at 0.41","CDIV","","","$0.41"
"3/2/2023","3/2/2023","3/6/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","5","$189.22","($946.10)"
"3/2/2023","3/2/2023","3/6/2023","CDNA","CareDx
CUSIP: 14167L103","Buy","10","$14.88","($148.75)"
"3/1/2023","3/1/2023","3/1/2023","F","Cash Div: R/D 2023-02-13 P/D 2023-03-01 - 5 shares at 0.15","CDIV","","","$0.75"
"3/1/2023","3/1/2023","3/1/2023","F","Cash Div: R/D 2023-02-13 P/D 2023-03-01 - 5 shares at 0.65","CDIV","","","$3.25"
"2/28/2023","2/28/2023","3/2/2023","CDNA","CareDx
CUSIP: 14167L103","Buy","50","$17.64","($881.75)"
"2/28/2023","2/28/2023","3/2/2023","TSLA","Tesla
CUSIP: 88160R101","Sell","10","$205.89","$2,058.84"
"2/28/2023","2/28/2023","2/28/2023","","Sweep Interest Adjustment 2/22/23","INT","","","$0.06"
"2/23/2023","2/23/2023","2/27/2023","CVNA","Carvana
CUSIP: 146869102","Sell","5","$9.42","$47.10"
"2/22/2023","2/22/2023","2/22/2023","","Interest Payment","INT","","","$0.79"
"2/21/2023","2/21/2023","2/23/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","5","$197.86","($989.30)"
"2/21/2023","2/21/2023","2/23/2023","TSLA","Tesla
CUSIP: 88160R101","Buy","5","$200.49","($1,002.46)"
"2/14/2023","2/14/2023","2/14/2023","","Gold Fee","GOLD","","","($5.00)"
"2/14/2023","2/14/2023","2/14/2023","","Aggregated Margin Rate","MINT","","","($0.95)"
"2/7/2023","2/7/2023","2/9/2023","NVDA","NVIDIA
CUSIP: 67066G104","Sell","2","$220.72","$441.43"
"2/3/2023","2/3/2023","2/7/2023","MBLY","Mobileye Global
CUSIP: 60741F104","Sell","10","$42.67","$426.70"
"2/1/2023","2/1/2023","2/3/2023","TSLA","Tesla
CUSIP: 88160R101","Sell","10.847","$182.07","$1,974.86"
"2/1/2023","2/1/2023","2/3/2023","PFE","Pfizer
CUSIP: 717081103","Buy","5","$43.96","($219.78)"
"2/1/2023","2/1/2023","2/3/2023","MBLY","Mobileye Global
CUSIP: 60741F104","Buy","10","$39.00","($390.00)"
"1/23/2023","1/23/2023","1/25/2023","SMMT","Summit Therapeutics
CUSIP: 86627T108","Sell","1","$4.58","$4.58"
"1/17/2023","1/17/2023","1/17/2023","","Gold Fee","GOLD","","","($5.00)"
"1/17/2023","1/17/2023","1/17/2023","","Aggregated Margin Rate","MINT","","","($0.18)"
"1/11/2023","1/11/2023","1/13/2023","BABA","Alibaba
CUSIP: 01609W102","Sell","3","$113.06","$339.18"
"1/3/2023","1/3/2023","1/3/2023","FDX","Cash Div: R/D 2022-12-12 P/D 2023-01-03 - 0.4 shares at 1.15","CDIV","","","$0.46"
""
"","","","","","","","","","The data provided is for informational purposes only. Please consult a professional tax service or personal tax advisor if you need instructions on how to calculate cost basis or questions regarding your specific tax situation. Reminder: This data does not include Robinhood Crypto or Robinhood Spending activity."
